status,operator_phone,location_addr,operator_st,id_num,county,location_phone,owner_zip,mailing_st,operator_zip,location_st,location_city,update_date,operator_city,operator_addr,owner_phone,owner_st,fac_name,owner_name,owner_city,operator_name,mailing_zip,owner_addr,inactive_date,mailing_addr,mailing_phone,naics,location_zip,mailing_city,record_date,mailing_name
ACTIVE,4156320350,1390 66TH AVE,CA,CAL000437899,ALAMEDA                                 ,,946014404,CA,94601,CA,OAKLAND,9/5/2019 10:35:07 AM,OAKLAND,OAKLAND UNIFIED SCHOOL DISTRICT,5105352728,CA,HAVENSCOURT CAMPUS CPP & ROOTS ACADEMY OAKLAND UNIFIED SCHOOL DISTRICT,OAKLAND UNIFIED SCHOOL DISTRICT,OAKLAND,SORBOR TWEGBE,946014404,955 HIGH ST,,955 HIGH STREET,,99999,94621,OAKLAND,7/30/2018 10:32:03 AM,
ACTIVE,7149047844,7700 EDGEWATER DR STE C 519,CA,CAL000437773,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,7/23/2018 10:37:01 AM,OAKLAND,7700 EDGEWATER DR STE C 519,7149047844,CA,GXM INC,GXM INC,OAKLAND,STIG WESTLING,94621,7700 EDGEWATER DR STE C 519,,7700 EDGEWATER DR STE C 519,,325998,94621,OAKLAND,7/23/2018 10:37:01 AM,
ACTIVE,5104448383,6701 OAKPORT ST,CA,CAL000437102,ALAMEDA                                 ,,946210000,CA,94612,CA,OAKLAND,8/12/2019 10:09:42 AM,OAKLAND,6701 OAKPORT ST,5104448383,CA,OAKLAND ACURA,OAKLAND ACURA,OAKLAND,BRAD WALTON,946210000,6701 OAKPORT ST,,6701 OAKPORT ST,,441110,94621,OAKLAND,6/21/2018 2:16:43 PM,
ACTIVE,7812640261,1137 57TH AVE,CA,CAL000436963,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,8/12/2019 1:21:49 PM,OAKLAND,1137 57TH AVE,5109379082,CA,AMETRINE WELLNESS DBA JETTY EXTRACTS,AMETRINE WELLNESS,OAKLAND,KURT DIETENHOFER,94621,1137 57TH AVE,,1137 57TH AVE,,339999,94621,OAKLAND,6/15/2018 10:58:46 AM,
ACTIVE,6096470998,7700 EDGEWATER DR STE 565,CA,CAL000436886,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,6/8/2018 3:20:24 PM,OAKLAND,7700 EDGEWATER DR STE 565,5857490383,CA,AZALEA PRODUCTIONS DBA KIN SLIPS ,AZALEA PRODUCTIONS DBA KIN SLIPS ,OAKLAND,JULIANNE TOOTELL,94577,7700 EDGEWATER DR STE 565,,1271 WASHINGTON AVE STE 231,,339999,94621,SAN LEANDRO,6/8/2018 3:20:24 PM,
ACTIVE,5106380701,333 HENGENBERGER RD STE 100,CA,CAL000435074,ALAMEDA                                 ,,17055,CA,94621,CA,OAKLAND,4/20/2018 10:01:54 AM,OAKLAND,333 HENGENBERGER RD STE 100,7179728592,PA,U.S. HEALTHWORKS MEDICAL GROUP P.C.,SELECT MEDICAL,MECHANICSBURG,LORI EARLES,94621,4714 GETTYSBURG RD,,333 HENGENBERGER RD STE 100,,99999,94621,OAKLAND,4/20/2018 10:01:54 AM,
ACTIVE,9254648465,7101 SAN LEANDRO ST,CA,CAL000436558,ALAMEDA                                 ,,94596,CA,94596,CA,OAKLAND,9/23/2019 12:09:32 PM,WALNUT CREEK,1777 OAKLAND BLVD,9259327900,CA,BROSAMER & WALL,BROSAMER & WALL,WALNUT CREEK,JEFF CAMP,94596,1777 OAKLAND BLVD #300,,1777 OAKLAND BLVD #300,,99999,94621,WALNUT CREEK,5/25/2018 10:14:11 AM,
ACTIVE,3108900371,7201 EARHART RD HANGER 9 BLFG L-812,CA,CAL000433844,ALAMEDA                                 ,,94621,IN,94621,CA,OAKLAND,2/26/2018 10:32:17 AM,OAKLAND,7201 EARHART RD HANGER 9 BLFG L-812,3108900370,CA,DICKINSON FLEET SERVICES / DHL - OAK,DHL,OAKLAND,RAY GROSS,46268,7201 EARHART RD HANGER 9 BLFG L-812,,4709 W 96TH ST,,811111,94621,INDIANAPOLIS,2/26/2018 10:32:17 AM,
ACTIVE,5105681206,7699 EDGEWATER DR,CA,CAL000434713,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,8/20/2019 2:20:45 PM,OAKLAND,7699 EDGEWATER DR,5105681206,CA,GEORGE E MASKER INC,ALAN A BJERKE PRESIDENT,OAKLAND,OSCAR CHAGOYA,94621,7699 EDGEWATER DR,,7699 EDGEWATER DR,,238320,94621,OAKLAND,4/4/2018 2:54:35 PM,
ACTIVE,5105341186,1127 57TH AVE,CA,CAL000432563,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,12/13/2017 9:06:05 AM,OAKLAND,1127 57TH AVENUE,5105341186,CA,TRANSENE COMPANY INC,TRANSSENE COMPANY INC,OAKLAND,TONY WEILER,94621,10 ELECTRONICS AVE ,,10 ELECTRONICS AVE ,,331311,946210000,OAKLAND,12/13/2017 9:06:05 AM,
ACTIVE,5106391981,1390 66TH AVE,CA,CAL000431702,ALAMEDA                                 ,,94601,CA,94621,CA,OAKLAND,10/23/2017 4:04:38 PM,OAKLAND,1390 66TH AVE,5105352979,CA,HAVENSCOURT HEALTH CENTER,JANE GARCIA,OAKLAND,JOANNA BAUER,94623,1450 FRUITVALE AVE,,PO BOX 22210,,99999,94621,OAKLAND,10/23/2017 4:04:38 PM,
INACTIVE,5107800146,851 81ST AVE #C,CA,CAL000430619,ALAMEDA                                 ,,94545,CA,945450000,CA,OAKLAND,9/30/2019 10:40:49 AM,HAYWARD,3544 ARDEN RD,5107800146,CA,NORTHERN CALIFORNIA PAPER RECYCLERS INC,NORTHERN CALIFORNIA PAPER RECYCLERS IN,HAYWARD,TROY BRONSTEIN,94545,3544 ARDEN RD,9/24/2019 12:00:00 AM,3544 ARDEN RD,,42193,94621,HAYWARD,9/13/2017 8:38:03 AM,
ACTIVE,4087953610,8480 ENTERPRISE WAY,CA,CAL000430926,ALAMEDA                                 ,,95126,CA,95126,CA,OAKLAND,9/19/2019 10:38:03 AM,SAN JOSE,1691 THE ALAMEDA,4087953610,CA,PLANNED PARENTHOOD MARMONTE,PLANNED PARENTHOOD,SAN JOSE,ROZA FRAY,951260000,1691 THE ALAMEDA,,1691 THE ALAMEDA,,52519,94621,SAN JOSE,9/21/2017 9:08:42 AM,
ACTIVE,4156238291,8430 AMELIA ST,CA,CAL000429339,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,1/3/2019 10:39:42 AM,OAKLAND,8430 AMELIA ST,3107883445,CA,AMELIA STREET VENTURES,BRAD MELSHENKER,OAKLAND,MICHAEL DONAHUE,94621,8430 AMELIA ST,,8430 AMELIA ST,,42269,94621,OAKLAND,7/20/2017 3:07:14 PM,
ACTIVE,5103165512,1 AIRPORT DRIVE SUITE 16,CA,CAL000430036,ALAMEDA                                 ,,96819,CA,94621,CA,OAKLAND,8/14/2017 1:48:17 PM,OAKLAND,1 AIRPORT DRIVE SUITE 16,8088353700,HI,HAWAIIAN AIRLINES INC.,"HAWAIIAN AIRLINES, INC-OAK",HONOLULU,JAMES ALVARADO,94621,3375 KOAPAKA STREET SUITE G350,,1 AIRPORT DRIVE SUITE 16,,481112,94621,OAKLAND,8/14/2017 1:48:17 PM,
INACTIVE,5104445466,800 77TH AVE,CA,CAL000427926,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,5/22/2017 10:13:01 AM,OAKLAND,800 77TH AVE,510445466,CA,LAKESIDE RECYCLING,LANCE FINKEL,OAKLAND,LANCE FINKEL,94621,800 77TH AVE,6/30/2017 12:00:00 AM,800 77TH AVE,,42193,94621,OAKLAND,5/22/2017 10:13:01 AM,
INACTIVE,5105680808,934 75TH AVE,CA,CAL000425505,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,3/8/2017 4:31:06 PM,OAKLAND,934 75TH AVE,5105680808,CA,COLUMBIA MACHINE WORKS,JOHN SOL,OAKLAND,JOHN SOL,94621,934 75TH AVE,6/30/2017 12:00:00 AM,934 75TH AVE,,336399,94621,OAKLAND,3/8/2017 4:31:06 PM,
ACTIVE,5106387188,8300 BALDWIN ST,CA,CAL000426595,ALAMEDA                                 ,,94608,CA,94621,CA,OAKLAND,9/24/2019 8:01:26 AM,OAKLAND,ARGENT MATERIALS,5106589960,CA,ARGENT MATERIALS,JOSEPH CAPRIOLA/PETER KNUTH,OAKLAND,MATTHEW CHASM,94621,2855 MANDELA PKWY 2ND FLOOR,,8300 BALDWIN ST,,339999,94621,OAKLAND,4/5/2017 11:52:56 AM,
ACTIVE,4088359433,550 85TH AVE,CA,CAL000425403,ALAMEDA                                 ,,94063,CA,94063,CA,OAKLAND,8/19/2019 2:58:08 PM,REDWOOD CITY,400 SAGINAW DRIVE,4088359433,CA,IMPOSSIBLE FOODS INC,IMPOSSIBLE FOODS INC,REDWOOD CITY,ROBERT WELLS,94063,400 SAGINAW DRIVE,,400 SAGINAW DRIVE,,311412,94621,REDWOOD CITY,3/6/2017 11:16:55 AM,
ACTIVE,3368225760,8300 PARDEE DR,NC,CAL000424831,ALAMEDA                                 ,,27360,NC,27360,CA,OAKLAND,9/3/2019 5:47:23 AM,THOMASVILLE,500 OLD DOMINION WAY,8004326335,NC,OLD DOMINION FREIGHT LINE INC,OLD DOMINION FREIGHT LINE INC.,THOMASVILLE,LAUREN AKINS,273600000,500 OLD DOMINION WAY,,500 OLD DOMINION WAY,,48423,94621,THOMASVILLE,2/10/2017 9:31:12 AM,
INACTIVE,5108124310,70 HEGENBERGER HOOP,CA,CAL000424460,ALAMEDA                                 ,,94547,CA,94547,CA,OAKLAND,1/25/2017 2:44:44 PM,HERCULES,1075 PROMINADE ST,5108124310,CA,AUTO PLUS TOWING,SEAN RAWLINS,HERCULES,SEAN RAWLINS,94621,1075 PROMINADE ST,6/30/2017 12:00:00 AM,733 KEVIN CT,,811111,94621,OAKLAND,1/25/2017 2:44:44 PM,
INACTIVE,5102618799,733 KEVIN CT,CA,CAL000424458,ALAMEDA                                 ,,94547,CA,94621,CA,OAKLAND,1/25/2017 2:40:08 PM,OAKLAND,733 KEVIN CT,5108124310,CA,AUTO PLUS TOWING,SEAN RAWLINS,HERCULES,COOKIE HENDON,94621,1075 PROMENADE,6/30/2017 12:00:00 AM,733 KEVIN CT,,811111,94621,OAKLAND,1/25/2017 2:40:08 PM,
ACTIVE,6026832268,8001 OAKPORT ST,AZ,CAL000424814,ALAMEDA                                 ,,850342134,AZ,85034,CA,OAKLAND,9/10/2019 4:08:56 PM,PHOENIX,"SUNSTATE EQUIPMENT CO, L.L.C.",6026832268,AZ,SUNSTATE EQUIPMENT CO LLC,SUNSTATE EQUIPMENT,PHOENIX,ANNIE BODELL,850342134,5552 E WASHINGTON ST,,5552 E WASHINGTON ST,,532412,94621,PHOENIX,2/9/2017 10:10:14 AM,
INACTIVE,5102282353,8670 INTERNATIONAL BLVD,CA,CAL000422895,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,12/9/2016 9:03:52 AM,OAKLAND,8670 INTERNATIONAL BLVD,5102282353,CA,A 1 CUSTOM WORKS AND MUFFLERS,ALBERTO CABRERA,OAKLAND,ALBERTO CABRERA,94621,8670 INTERNATIONAL BLVD,6/30/2017 12:00:00 AM,8670 INTERNATIONAL BLVD,,99999,94621,OAKLAND,12/8/2016 8:24:31 AM,
INACTIVE,6027487842,8380 PARDEE DR,CA,CAL000422917,ALAMEDA                                 ,,45241,OH,94621,CA,OAKLAND,12/15/2016 10:37:55 AM,OAKLAND,8380 PARDEE DR,6027487842,OH,CLARKE POWER SERVICES INC DBA VEHICARE,CLARK POWER SEVICE,CINCINNATI,RAY MONTEZ,45241,3133 E. KEMPER RD,6/30/2017 12:00:00 AM,3133 E. KEMPER RD,,811111,94621,CINCINNATI,12/8/2016 10:54:05 AM,
ACTIVE,5104309479,7805 INTERNATIONAL BLVD,CA,CAL000422353,ALAMEDA                                 ,,94121,CA,94621,CA,OAKLAND,8/19/2019 4:07:08 PM,OAKLAND,7805 INTERNATIONAL BLVD,4152720898,CA,INSTA LUBE PH CORP,HIEP PHUNG,OAKLAND,JOE HIEP H PHUNG,94621,781 46TH AVE,,7805 INTERNATIONAL BLVD,,811111,94621,OAKLAND,11/17/2016 4:14:24 PM,
INACTIVE,5106331266,8433 EARHART RD,CA,CAL000422280,ALAMEDA                                 ,,32801,CA,94621,CA,OAKLAND,11/22/2016 2:24:49 PM,OAKLAND,8433 EARHART RD,4076487208,FL,SIGNATURE TECHNICAIR,SIGNATURE FLIGHT SUPPORT CORP,ORLANDO,CHRIS LIJESEN,94621,201 S ORANGE AVE,6/30/2017 12:00:00 AM,8433 EARHART RD,,56172,94621,OAKLAND,11/17/2016 11:46:41 AM,
INACTIVE,5106974305,6528 INTERNATIONAL BLVD,CA,CAL000420085,ALAMEDA                                 ,,94601,CA,94621,CA,OAKLAND,9/8/2016 8:39:48 AM,OAKLAND,6528 INTERNATIONAL BLVD,5106974305,CA,HI QUALITY AUTO,HAI NGUYEN,OAKLAND,HAI NGUYEN,94621,3576 MEADOW ST,6/30/2017 12:00:00 AM,6528 INTERNATIONAL BLVD,,811111,94621,OAKLAND,9/8/2016 8:39:48 AM,
ACTIVE,5104302792,791 66TH AVE,CA,CAL000419717,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,8/19/2019 8:06:55 AM,OAKLAND,791 66TH AVE,5104302792,CA,CHEMICAL COMPOUNDING COMPANY,WILLIAM HULSEY,OAKLAND,WILLIAM HULSEY,94621,791 66TH AVE,,791 66TH AVE,,325612,94621,OAKLAND,8/19/2016 3:20:37 PM,
ACTIVE,3103425155,7480 EARHART RD,CA,CAL000420957,ALAMEDA                                 ,,900455914,CA,900450000,CA,OAKLAND,10/11/2018 10:55:49 AM,LOS ANGELES,5500 W. CENTURY BLVD.,3103425155,CA,FOX RENT A CAR- OAKLAND,FOX RENT A CAR INC,LOS ANGELES,DONTE HAYES,90045,5500 W CENTURY BLVD,,5500 W. CENTURY BLVD,,532111,94621,LOS ANGELES,10/11/2016 2:35:43 PM,
INACTIVE,5105688888,6528 INTERNATIONAL BLVD,CA,CAL000419679,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,8/18/2016 2:42:07 PM,OAKLAND,6528 INTERNATIONAL BLVD,5102876346,CA,1ST QUALITY AUTO BODY & REPAIR,PHAM LAN THI,OAKLAND,LAN PHAM,94621,6504 INTERNATIONAL BLVD,6/30/2017 12:00:00 AM,6528 INTERNATIONAL BLVD,,811111,94621,OAKLAND,8/18/2016 2:42:07 PM,
ACTIVE,6504586356,745 KEVIN CT,CA,CAL000418516,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,9/9/2019 3:18:44 PM,OAKLAND,745 KEVIN CT,6504586356,CA,BERNARDINI ENTERPRISES INC DBA JD SERVICES,JOSEPH BERNARDINI,OAKLAND,JOSEPH BERNARDINI,94621,745 KEVIN CT,,745 KEVIN CT,,99999,94621,OAKLAND,6/28/2016 12:06:43 PM,
INACTIVE,5103570171,460 ROLAND WAY,CA,CAL000416998,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,9/30/2019 9:48:02 AM,OAKLAND,460 ROLAND WAY,5103570171,CA,BORDEN LIGHTING,BORDEN LIGHTING,OAKLAND,RANDY BORDEN,94621,460 ROLAND WAY,6/30/2019 12:00:00 AM,460 ROLAND WAY,,335122,94621,OAKLAND,5/11/2016 3:26:33 PM,
INACTIVE,5108787055,860 81ST AVE,CA,CAL000416763,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,5/29/2019 9:43:29 AM,OAKLAND,860 81ST AVE,5108787055,CA,AGRO MERCHANTS,RONALD DEAN,OAKLAND,JAMES HAUSO,30340,860 81ST AVE,6/30/2017 12:00:00 AM,4300 PLEASANTDALE RD,,49312,94621,OAKLAND,5/4/2016 12:01:43 PM,
INACTIVE,3603718111,566 HEGENBERGER RD,WA,CAL000416469,ALAMEDA                                 ,,982300000,CA,982300000,CA,OAKLAND,8/9/2017 11:57:07 AM,BLAINE,4519 GRANDVIEW RD,3603718111,WA,BP 07026,BP PRODUCTS NORTH AMERICA,BLAINE,SARAH SAMUELS,98057,4519 GRANDVIEW RD,12/22/2016 12:00:00 AM,600 SW 39TH ST #275,,44711,946210000,RENTON,4/20/2016 4:08:56 PM,
INACTIVE,5107749645,8515 SAN LEANDRO ST STE A,CA,CAL000416195,ALAMEDA                                 ,,946211238,CA,946211238,CA,OAKLAND,4/12/2016 4:18:36 PM,OAKLAND,8515 SAN LEANDRO ST STE A,5106323976,CA,MEZA TRANSMISSION SERVICE,LUIS CAZARES,OAKLAND,LUIS CAZARES,946211238,8515 SAN LEANDRO ST STE A,6/30/2017 12:00:00 AM,8515 SAN LEANDRO ST STE A,,811113,946211238,OAKLAND,4/12/2016 4:18:36 PM,
INACTIVE,5103821853,8227 INTERNATIONAL BLVD,CA,CAL000416340,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,4/18/2016 3:34:42 PM,OAKLAND,8227 INTERNATIONAL BLVD,5109901245,CA,A-1 AUTO COLLISION,ESTABAN BAHENA,OAKLAND,ESTEBAN BAHENA,94621,8227 INTERNATIONAL BLVD,6/30/2017 12:00:00 AM,8227 INTERNATIONAL BLVD,,811121,94621,OAKLAND,4/18/2016 3:34:42 PM,
INACTIVE,9259327900,675 HEGENBERGER RD,CA,CAL000414958,ALAMEDA                                 ,,94596,CA,94621,CA,OAKLAND,3/8/2016 4:27:15 PM,OAKLAND,675 HEGENBERGER RD,9259327900,CA,BROSAMER & WALL,BROSAMER & WALL,WALNUT CREEK,ROBERT HUGHES,94596,1777 OAKLAND BLVD,6/30/2017 12:00:00 AM,1777 OAKLAND BLVD,,23412,94621,WALNUT CREEK,3/8/2016 4:27:15 PM,
INACTIVE,5105691624,8255 SAN LEANDRO ST,CA,CAL000414702,ALAMEDA                                 ,,946211901,CA,946210000,CA,OAKLAND,5/12/2017 3:16:13 PM,OAKLAND,8255 SAN LEANDRO ST,5105691624,CA,G&Z INC SF OAKLAND TRUCK STOP,BRENTAN GATELY,OAKLAND,BRENTAN GATELY,946211901,8255 SAN LEANDRO ST,6/30/2017 12:00:00 AM,8255 SAN LEANDRO ST,,445292,946210000,OAKLAND,2/29/2016 3:40:44 PM,
ACTIVE,2096084770,10 ALAN SHEPARD WAY,CA,CAL000414516,ALAMEDA                                 ,,752614030,CA,95337,CA,OAKLAND,9/12/2019 10:08:30 AM,MANTECA,1011 SAINT MORITZ LN,9729477010,TX,SIEMENS INDUSTRY,SIEMENS POSTAL PARCEL&AIRPORT LOGIS,DFW AIRPORT,BRYANT DAVIS,95337,2700 ESTERS BLVD,,1011 SAINT MORITZ LN,,811111,946214501,MANTECA,2/22/2016 2:26:57 PM,
INACTIVE,3108900371,7201 EARHART RD,IN,CAL000412834,ALAMEDA                                 ,,462681118,IN,94621,CA,OAKLAND,1/12/2017 12:49:35 PM,INDIANAPOLIS,4709 WEST 96TH STREET,3177107147,IN,DICKINSON FLEET SERVICES OAK,DICKINSON FLEET SERVICES LLC,INDIANAPOLIS,RAYMOND GROSS,462681118,4709 W 96TH ST,6/30/2016 12:00:00 AM,4709 W 96TH ST,,81149,94621,INDIANAPOLIS,12/2/2015 3:52:43 PM,
ACTIVE,6504004925,8515 SAN LEANDRO ST,CA,CAL000410868,ALAMEDA                                 ,,92660,CA,92660,CA,OAKLAND,6/28/2018 11:35:46 AM,NEWPORT BEACH,4675 MACARTHUR CT STE 800,9494371000,CA,CLEAN ENERGY - SAN LEANDRO,CLEAN ENERGY,NEWPORT BEACH,DAN PRATT,92660,4675 MACARTHUR CT STE 800,,4675 MACARTHUR CT STE 800,,22121,94621,NEWPORT BEACH,10/2/2015 9:20:58 AM,
ACTIVE,5012069735,8350 PARDEE DR,CA,CAL000410950,ALAMEDA                                 ,,07645,CA,94621,CA,OAKLAND,12/4/2018 12:10:05 PM,OAKLAND,8350 PARDEE DR,8557246802,NJ,BENJAMIN MOORE & CO,BENJAMIN MOORE & CO,MONTVALE,SEAN KILLIAN,94621,101 PARAGON DR,,8350 PARDEE DR,,42295,94621,OAKLAND,10/7/2015 9:35:50 AM,
ACTIVE,5105754299,958 77TH AVE,CA,CAL000409966,ALAMEDA                                 ,,946211533,CA,94621,CA,OAKLAND,7/21/2017 11:03:52 AM,OAKLAND,958 77TH AVE,5105754299,CA,FAMILY AUTO CARE & TOWING - ERROLS AUTO,ERROL USHER,OAKLAND,ERROL USHER,94621,2063 AUSEON AVE,,958 77TH AVE,,811111,94621,OAKLAND,9/9/2015 9:23:08 AM,
INACTIVE,5102190328,744 kevin ct,CA,CAL000410274,ALAMEDA                                 ,,945772935,CA,94621,CA,OAKLAND,1/12/2017 12:49:35 PM,OAKLAND,744 kevin ct,5308289700,CA,DARKHEART INDUSTRIES,daniel grace,SAN LEANDRO,joel hockin,94621,963 LEE AVE,6/30/2016 12:00:00 AM,711 kevin ct,,44422,94621,oakland,9/15/2015 10:31:59 AM,
ACTIVE,3103233992,449 HEGENBERGER RD,CA,CAL000407055,ALAMEDA                                 ,,908080000,CA,90808,CA,OAKLAND,8/16/2019 6:43:58 AM,LONG BEACH,4130 COVER STREET,3103233992,CA,UNITED #5191,APRO LLC ,LONG BEACH,TOM ROBINS,908080000,4130 COVER STREET,,4130 COVER STREET,,44719,94621,LONG BEACH,5/19/2015 11:40:38 AM,
ACTIVE,5107800300,7800 EDGEWATER DR,CA,CAL000406153,ALAMEDA                                 ,,94621,CA,94621,CA,OAKLAND,8/28/2019 11:22:27 AM,OAKLAND,7800 EDGEWATER DR,5107800300,CA,ROTISYSTEMS INC DBA ROLIROTI,ROTISYSTEMS INC,OAKLAND,THOMAS ODERMATT,94603,7800 EDGEWATER DR,,PO BOX 6155,,72232,94621,OAKLAND,4/17/2015 1:57:21 PM,
INACTIVE,5592945660,701 66TH AVE,CA,CAL000406230,ALAMEDA                                 ,,937271309,CA,93727,CA,OAKLAND,1/27/2016 11:13:08 AM,FRESNO,5675 E CLINTON AVE,3036237373,CA,GENUINE PARTS COMPANY - NAPA AUTO PARTS,GENUINE PARTS COMPANY,FRESNO,MIKE MORAN,93727,5675 E CLINTON AVE # 300,6/30/2015 12:00:00 AM,5675 E CLINTON AVE,,44131,94621,FRESNO,4/22/2015 11:04:44 AM,
INACTIVE,5105644690,7933 INTERNATIONAL BLVD,CA,CAL000406400,ALAMEDA                                 ,,94605,CA,94621,CA,OAKLAND,1/27/2016 11:13:08 AM,OAKLAND,7933 INTERNATIONAL BLVD,5105644690,CA,ACHANTAE & BIG ED AUTO BODY SHOP LLC DBA A & E AUTO BODY,ACHANTAE MOORE,OAKLAND,LENORA WILLIAMS,94621,6839 FOOTHILL BLVD,6/30/2015 12:00:00 AM,7933 INTERNATIONAL BLVD,,811121,94621,OAKLAND,4/24/2015 4:02:54 PM,
ACTIVE,5105777700,411 PENDLETON WAY STE B,CA,CAL000406281,ALAMEDA                                 ,,946212115,CA,946212115,CA,OAKLAND,2/14/2018 9:35:00 AM,OAKLAND,411 PENDLETON WAY STE B,5105777700,CA,RAY'S ELECTRIC,GREG GRUENDL,OAKLAND,RENE GOMEZ,946212115,411 PENDLETON WAY STE B,,411 PENDLETON WAY STE B,,23531,946212115,OAKLAND,4/23/2015 8:50:22 AM,
INACTIVE,5104999540,944 86TH AVE,CA,CAL000405152,ALAMEDA                                 ,,94580,CA,94580,CA,OAKLAND,1/27/2016 11:13:08 AM,SAN LORENZO,17531 VIA ARRIBA,5104999540,CA,LOW LOS AUTO REPAIR,ISIDORO GOMEZ,SAN LORENZO,ISIDORO GOMEZ,94580,17531 VIA ARRIBA,6/30/2015 12:00:00 AM,17531 VIA ARRIBA,,811111,94621,SAN LORENZO,3/11/2015 2:49:58 PM,
ACTIVE,9259610130,295 HEGENBERGER RD,CA,CAL000404967,ALAMEDA                                 ,,945510000,CA,94551,CA,OAKLAND,8/12/2019 9:20:58 AM,LIVERMORE,318 STEALTH CT,9259610130,CA,NORCAL RENTAL GROUP LLC DBA CRESCO EQUIPMENT RENTALS,NORCAL RENTAL GROUP LLC,LIVERMORE,LANCE TRACY,945510000,318 STEALTH CT,,318 STEALTH CT,,532412,94621,LIVERMORE,3/6/2015 3:34:11 PM,
INACTIVE,5107120449,8430 AMELIA ST,CA,CAL000404916,ALAMEDA                                 ,,94578,CA,94621,CA,OAKLAND,4/12/2016 2:11:46 PM,OAKLAND,8430 AMELIA ST,5107120449,CA,DIAMOND AUTO ALIGNMENT,ANDRES GONZALEZ,SAN LEANDRO,ANDRES GONZALEZ,94578,16670 EHLE ST,6/30/2017 12:00:00 AM,16670 EHLE ST,,811111,94621,SAN LEANDRO,3/5/2015 1:21:55 PM,
ACTIVE,5102064331,9260 EARHART RD,CA,CAL000404930,ALAMEDA                                 ,,234520000,CA,94539,CA,OAKLAND,8/26/2019 1:12:49 PM,FREMONT,420 WHITNEY PLACE,7574565065,VA,TECHNICAL EDUCATION SERVICES DBA AVIATION INSTITUTE OF MAINTENANCE,TECHNICAL EDUCATION SERVICES,VIRGINIA BEACH,JOSH SMITH,94539,4455 SOUTH BLVD STE 110,,420 WHITNEY PLACE,,811111,94621,FREMONT,3/5/2015 3:31:26 PM,
INACTIVE,5108641025,415 PENDLETON WAY,CA,CAL000404616,ALAMEDA                                 ,,946070000,CA,946070000,CA,OAKLAND,8/22/2019 11:42:15 AM,OAKLAND,333 MARKET ST.,5108641025,CA,PARAMOUNT ELEVATOR CORPORATION,PARAMOUNT ELEVATOR CORPORATION,OAKLAND,DAVID FRENCH,946070000,333 MARKET ST.,10/10/2018 12:00:00 AM,333 MARKET ST.,,23595,94621,OAKLAND,2/20/2015 10:18:13 AM,
ACTIVE,5105683208,8717 G ST,CA,CAL000402645,ALAMEDA                                 ,,946210000,CA,94621,CA,OAKLAND,9/17/2019 10:12:14 AM,OAKLAND,421 PENDLETON WAY,5105683208,CA,RMT LANDSCAPE CONTRACTORS INC,RMT LANDSCAPE CONTRACTORS INC,OAKLAND,JULIE BRIGGS,946210000,421 PENDLETON WAY,,421 PENDLETON WAY,,56291,94621,OAKLAND,12/1/2014 2:18:12 PM,
ACTIVE,2147410464,865 - 77TH AVE,TX,CAL000402817,ALAMEDA                                 ,,752020000,TX,75202,CA,OAKLAND,10/25/2019 3:45:30 PM,DALLAS,308 S. AKARD ST.,2147410464,TX,AT&T,PACIFIC BELL                  ,DALLAS,DERONICA LAMB,752020000,308 S. AKARD ST. 17TH,,308 S. AKARD ST. 17TH FLOOR,,51334,94621,DALLAS         ,12/10/2014 4:52:01 PM,
ACTIVE,9169214019,9351 EARHART RD,CA,CAL000402355,ALAMEDA                                 ,,956520000,CA,95652,CA,OAKLAND,8/14/2019 8:51:49 AM,MCCLELLAN,4933 BAILEY LOOP,9169214000,CA,CALSTAR,SEAN RUSSELL,MCCLELLAN,JEREMY GALINDO,956520000,4933 BAILEY LOOP,,4933 BAILEY LOOP,,62191,94621,MCCLELLAN,11/18/2014 3:53:30 PM,
ACTIVE,2145733901,7801 OAKPORT ST,TX,CAL000401029,ALAMEDA                                 ,,75082,TX,75082,CA,OAKLAND,12/31/2018 3:12:45 PM,RICHARDSON,2375 N. GLENVILLE DRIVE,9729607595,TX,SERVICE KING PAINT AND BODY LLC,SERVICE KING PAINT AND BODY LLC,RICHARDSON,JUAN GUERRERO,750820000,2375 N. GLENVILLE DRIVE,,2375 N. GLENVILLE DRIVE,,811121,94621,RICHARDSON,10/2/2014 2:17:20 PM,
